Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
085-932-730-505-056,Knowledge Organization Second Annual “Best Paper in KO Award” for Volume 41 (2014),,2015,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,6,367,368,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-6-367,,10.5771/0943-7444-2015-6-367,,,0,,0
086-026-971-187-337,Facet Analysis of Anime Genres: The Challenges of Defining Genre Information for Popular Cultural Objects,,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Hyerim Cho; Thomas Disher; Wan-Chen Lee; Stephen A. Keating; Jin Ha Lee,,45,1,484,499,Aesthetics; Anime; Facet (geometry); History,,,,,http://dx.doi.org/10.5771/0943-7444-2018-6-484,http://dx.doi.org/10.5771/0943-7444-2018-6-484,,,2902313988,,0,,0
086-218-246-045-48X,“Own name” in Knowledge Organization Epistemology: A Philosophical-Theoretical Debate,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Christofoletti Silveira Naira; Gustavo Silva Saldanha,,43,4,265,278,Epistemology; Philosophy; Knowledge organization; Philosophical theoretical,,,,,http://dx.doi.org/10.5771/0943-7444-2016-4-265,http://dx.doi.org/10.5771/0943-7444-2016-4-265,,10.5771/0943-7444-2016-4-265,2799881201,,0,,0
086-579-738-407-268,Doctoral Dissertations on Tourism in China: A Co-Word Analysis,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Tonghui Lian; Caihua Yu; Wei Wang; Qinjian Yuan; Zhiping Hou,,43,6,440,461,Economy; Political science; Tourism; China,,,,,http://dx.doi.org/10.5771/0943-7444-2016-6-440,http://dx.doi.org/10.5771/0943-7444-2016-6-440,,10.5771/0943-7444-2016-6-440,2802751121,,0,,3
086-764-341-007-033,Stella G. Dextre Clarke.,,2016,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Stella G. Dextre Clarke,,43,3,138,144,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-3-138,,10.5771/0943-7444-2016-3-138,,,0,,0
086-934-925-138-802,Books Recently Published,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,44,3,247,248,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-3-247,,10.5771/0943-7444-2017-3-247,,,0,,0
087-362-859-848-587,Titelei/Inhaltsverzeichnis,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,4,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-4-i,,10.5771/0943-7444-2018-4-i,,,0,,0
087-733-411-466-812,Books Recently Published,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,5,437,438,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-5-437,,10.5771/0943-7444-2018-5-437,,,0,,0
089-506-007-753-994,New Ways of Mapping Knowledge Organization Systems: Using a Semi-Automatic Matching Procedure for Building up Vocabulary Crosswalks,,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Andreas Oskar Kempf; Dominique Ritze; Kai Eckert; Benjamin Zapilko,,41,1,66,75,Machine learning; Artificial intelligence; Natural language processing; Vocabulary; Knowledge organization; Semi automatic; Computer science,,,,,https://madoc.bib.uni-mannheim.de/35425/,http://dx.doi.org/10.5771/0943-7444-2014-1-66,,10.5771/0943-7444-2014-1-66,2595724663,,0,,2
090-330-159-405-234,The Terminology of Subject-fields,,2015,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Ingetraut Dahlberg,,42,1,57,64,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-1-57,,10.5771/0943-7444-2015-1-57,,,0,,0
090-534-118-814-167,Semantic Web Tools and Techniques for Knowledge Organization: An Overview,,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Thimmaiah Padmavathi; M. Krishnamurthy,,44,4,273,290,World Wide Web; Semantic Web; Knowledge organization; Computer science,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-4-273,http://dx.doi.org/10.5771/0943-7444-2017-4-273,,10.5771/0943-7444-2017-4-273,2780350667,,0,,2
090-891-932-202-646,Knowledge Organisation and its Role in Multimedia Information Retrieval,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Andrew MacFarlane,"Various kinds of knowledge organisation (such as thesauri) are routinely used to label or tag multimedia content such as images and music, to support information retrieval i.e. user search for such content. In this paper we outline why this is the case, in particular focusing on the semantic gap between content and concept based multimedia retrieval. We survey some indexing vocabularies used for multimedia retrieval, and argue that techniques such as thesauri will be needed for the foreseeable future in order to support users in their need for multimedia content. In particular we argue that Artificial Intelligence (A.I.) techniques are not mature enough to solve the problem of indexing multimedia conceptually, and will not be able to replace human indexers for the foreseeable future.",43,3,180,183,Information retrieval; Multimedia information retrieval; Knowledge organisation; Computer science; Search engine indexing; Semantic gap,,,,,https://core.ac.uk/display/96581680 https://openaccess.city.ac.uk/id/eprint/16057/,http://dx.doi.org/10.5771/0943-7444-2016-3-180,,10.5771/0943-7444-2016-3-180,2758471965,,0,,2
091-541-716-779-084,Rethinking the Architecture of the Book: Unbinding the Spine of Paul Otlet’s Positivist Encyclopaedism,2018-07-01,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Wouter Van Acker,,45,4,281,291,Epistemology; Architecture; Positivism; Philosophy,,,,,https://difusion.ulb.ac.be/vufind/Record/ULB-DIPOT:oai:dipot.ulb.ac.be:2013/241849/Details,http://dx.doi.org/10.5771/0943-7444-2018-4-281,,10.5771/0943-7444-2018-4-281,2732133918,,0,,0
091-577-484-307-700,Proposals That Preceded the Call Number: Shelf Arrangement in the Francofone Manuals of Librarianship from the Mid-Nineteenth Century to 1930,,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Camila Mariana Aparecida da Silva; Cristina Dotta Ortega,,44,8,605,614,Library science; Library classification; History,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-8-605,http://dx.doi.org/10.5771/0943-7444-2017-8-605,,10.5771/0943-7444-2017-8-605,2784034931,,0,,1
091-656-249-859-949,Titelei/Inhaltsverzeichnis,,2014,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,1,1,2,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-1-1,,10.5771/0943-7444-2014-1-1,,,0,,0
092-526-172-919-675,,,2015,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,42,5,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-5,,10.5771/0943-7444-2015-5,,,0,,0
092-776-192-785-952,Classifying Authorial Perspective,,2015,journal article,Knowledge Organization,09437444,,,Rick Szostak,,5,1,64,73,Computer science; Linguistics,,,,,http://journals.lib.washington.edu/index.php/nasko/article/view/15180 https://journals.lib.washington.edu/index.php/nasko/article/download/15180/12646,http://journals.lib.washington.edu/index.php/nasko/article/view/15180,,,2803339305,,0,026-156-970-219-041; 038-249-176-007-541; 113-271-612-628-918; 156-464-333-344-737; 193-627-707-985-201,1
093-056-197-681-563,Mapping Analysis of Pre-coordinated Classes in DDC and CLC,,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Junzhi Jia; Jie Zhou,,42,6,369,385,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-6-369,http://dx.doi.org/10.5771/0943-7444-2015-6-369,,10.5771/0943-7444-2015-6-369,2807038082,,0,,0
093-703-576-788-596,Classifying Popular Songs: Possibilities and Challenges,,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Rodrigo De Santis; Rosali Fernandez de Souza,,41,2,181,187,Popular music; Visual arts; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2014-2-181,http://dx.doi.org/10.5771/0943-7444-2014-2-181,,10.5771/0943-7444-2014-2-181,2810926828,,0,,1
093-946-427-403-951,SNOMED-CT as standard language for organization and representation of the information in patient records,,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Virgínia Bentes Pinto; Camila Regina de Oliveira Rabelo; and Igor Peixoto Torres Girão,"PINTO, Virginia Bentes; RABELO, Camila Regina de Oliveira; GIRAO, Igor Peixoto Torres. SNOMED-CT as standard language for organization and representation of the information in patient records. Knowledge Organization, Alemanha, v. 41, n. 4, p. 311-318, 2014.",41,4,311,318,Artificial intelligence; Psychology; Natural language processing; SNOMED CT; Standard language; Knowledge organization; In patient; Terminology,,,,,http://www.repositorio.ufc.br/handle/riufc/19136 http://www.repositorio.ufc.br/bitstream/riufc/19136/1/2014_art_vbentespinto.pdf,http://dx.doi.org/10.5771/0943-7444-2014-4-311,,10.5771/0943-7444-2014-4-311,2810357886,,0,040-846-355-789-03X,2
094-701-598-487-791,Online Consumer Health Information Organization: Users’ Perspectives on Faceted Navigation,,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Kyong Eun Oh; Soohyung Joo; Eun-Ja Jeong,,42,3,176,186,Internet privacy; Business; Consumer health,,,,,http://dx.doi.org/10.5771/0943-7444-2015-3-176,http://dx.doi.org/10.5771/0943-7444-2015-3-176,,10.5771/0943-7444-2015-3-176,2805199072,,0,,0
094-766-367-888-819,The Role of Visualization in the Shaping and Exploration of the Individual Information Space: Part 1,,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Veslava Osińska; Małgorzata Kowalska; Zbigniew Osinski,,45,7,547,558,Human–computer interaction; Information space; Visualization; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2018-7-547,http://dx.doi.org/10.5771/0943-7444-2018-7-547,,10.5771/0943-7444-2018-7-547,2904900687,,0,,2
095-091-893-851-585,"Indigenous Peoples in the U.S., Sovereign Nations, and the DDC",,2015,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Rebecca Green,,42,4,211,221,,,,,,,http://dx.doi.org/10.5771/0943-7444-2015-4-211,,10.5771/0943-7444-2015-4-211,,,0,,3
095-940-754-130-669,Titelei/Inhaltsverzeichnis,,2016,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,6,391,392,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-6-391,,10.5771/0943-7444-2016-6-391,,,0,,0
096-129-764-840-553,"Facet analysis in UDC: questions of structure, functionality and data formality.",2017-11-30,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Aida Slavic; Sylvie C. Davies,"The paper will look into different patterns of facet analysis used in the UDC schedules and how these affect the scheme presentation, the underlying data structure and the management of the classification scheme. From the very beginning, UDC was designed to represent the universe of knowledge as an integral whole allowing for subjects/concepts from all fields of knowledge to be combined, linked and the nature of their relationships made explicit. In Otlet's original design, the emphasis for his new type of classification was on the coordination of classmarks at the point of searching, i.e., post-coordination, which he firmly rooted in an expressive notational system. While some UDC classes exhibit various patterns of facet analytical theory proper, others, although used in an analytico-synthetic fashion, follow less canonical structural patterns. The authors highlight the lack of connection made throughout the various stages of UDC restructuring between: a) theoretical requirements of an overarching facet analytical theory as a founding principle guiding the construction of schedules; and, b) practical requirements for an analytico-synthetic classification in terms of notational presentation and data structure that enables its use in indexing and retrieval, as well as its management online.",44,6,425,435,Classification scheme; Data structure; Information retrieval; Formality; Faceted classification; Facet (geometry); Computer science; Restructuring; Schedule; Search engine indexing,,,,,https://core.ac.uk/display/155779211 https://rgu-repository.worktribe.com/output/247168,http://dx.doi.org/10.5771/0943-7444-2017-6-425,,10.5771/0943-7444-2017-6-425,2778295795,,0,,0
097-290-434-460-491,Wirapong Chansanam and Sunee Leopenwong. Taxonomy of Folktales from the Greater Mekong Sub-region,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Kulthida Tuamsuk; Nattapong Kaewboonma,,43,6,431,439,Geography; Sub region; Cartography; Taxonomy (biology),,,,,http://dx.doi.org/10.5771/0943-7444-2016-6-431,http://dx.doi.org/10.5771/0943-7444-2016-6-431,,10.5771/0943-7444-2016-6-431,2802811561,,0,,0
097-969-575-193-287,Books Recently Published,,2016,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,8,670,670,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-8-670,,10.5771/0943-7444-2016-8-670,,,0,,0
098-725-224-788-364,Books recently published,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,1,90,90,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-1-90,,10.5771/0943-7444-2018-1-90,,,0,,0
099-237-724-383-690,Books Recently Published,,2014,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,5,414,416,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-5-414,,10.5771/0943-7444-2014-5-414,,,0,,0
099-316-574-411-726,Books Recently Published,,2018,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,45,8,715,715,,,,,,,http://dx.doi.org/10.5771/0943-7444-2018-8-715,,10.5771/0943-7444-2018-8-715,,,0,,0
100-267-979-657-13X,Tagging of Banned and Challenged Books,,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Margaret E. I. Kipp; Jihee Beak; Ann M. Graf,,42,5,276,283,Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2015-5-276,http://dx.doi.org/10.5771/0943-7444-2015-5-276,,10.5771/0943-7444-2015-5-276,2806987135,,0,069-531-711-404-543,0
100-423-835-468-358,Analysing Creative Image Search Information Needs,2016-01-15,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Elena Konkova; Andrew MacFarlane; and Ayşe Göker,"Creative professionals in advertising, marketing, design and journalism search for images to visually represent a concept for their project. The main purpose of this paper is to present search facets derived from an analysis of documents known as briefs, which are widely used in creative industries as requirement documents describing information needs. The briefs specify the type of image required, such as the content and context of use for the image and represent the topic from which the searcher builds an image query. We take three main sources—user image search behaviour, briefs, and image search engine search facets to examine the search facets for image searching in order to examine the following research question—are search facet schemes for image search engines sufficient for user needs, or is revision needed? We found that there are three main classes of user search facet, which include business, contextual and image related information. The key argument in the paper is that the facet “keyword/tag” is ambiguous and does not support user needs for more generic descriptions to broaden search or specific descriptions to narrow their search — we suggest that a more detailed search facet scheme would be appropriate.",43,1,13,21,Journalism; Search analytics; Semantic search; Information retrieval; Creative industries; Facet (geometry); User needs; Computer science; Information needs; Search engine,,,,,https://rgu-repository.worktribe.com/output/246163 https://core.ac.uk/display/42630072 https://openaccess.city.ac.uk/id/eprint/13820/,http://dx.doi.org/10.5771/0943-7444-2016-1-13,,10.5771/0943-7444-2016-1-13,2347154798,,0,,3
100-548-389-815-928,First Annual “Best Paper in KO Award” for Volume 40 (2013),,2014,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,5,339,340,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-5-339,,10.5771/0943-7444-2014-5-339,,,0,,0
