Lens ID,097-421-372-053-520,116-509-832-503-46X,043-454-317-567-459,036-149-448-029-082,062-055-064-561-85X,061-018-838-320-648,179-132-294-510-213,078-881-949-441-033,116-085-787-369-516,046-376-269-492-795,066-382-980-653-77X,027-396-266-532-738,025-320-084-599-970,118-102-398-817-762,131-292-364-160-556,060-372-899-346-10X,059-611-580-408-33X,007-409-477-173-741,045-388-908-940-286,063-359-887-330-154,Lens ID
093-549-532-693-584,0.0691532033783139,0.0,0.0,0.0,0.0289637919691417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086202252844241,0.0,0.0273714177914492,0.0,0.0,0.0312974722125591,0.0272441112021487,0.0,093-549-532-693-584
098-267-139-915-909,0.0560371244211256,0.0,0.0,0.0,0.0061302303648989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015571988247731,0.0,0.0172313506869973,0.0,0.0,0.021119072464252,0.0536623547876017,0.0,098-267-139-915-909
098-551-863-329-618,0.0305786735962549,0.0,0.0,0.0,0.0107220156332806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426677659669891,0.0,0.0177567024205508,0.0,0.0,0.0568495897705762,0.0393811003414909,0.0,098-551-863-329-618
099-514-033-359-088,0.0533262005612818,0.0,0.0,0.0,0.0283042751087591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123749234617783,0.0,0.0716147904748135,0.0,0.0,0.0612057871247462,0.0305971923156491,0.0,099-514-033-359-088
104-465-453-188-095,0.009330926110955,0.0,0.0,0.0,0.0663876613295109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099039902396354,0.0,0.0496501566082312,0.0,0.0,0.0317908301912025,0.0,0.0,104-465-453-188-095
108-951-652-767-38X,0.0113421914900789,0.0,0.0,0.0,0.0672762846191093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653258139537631,0.0,0.0365874051281669,0.0,0.0,0.0357995729819315,0.022944264326903,0.0,108-951-652-767-38X
109-760-057-069-354,0.0206632423178995,0.0,0.0,0.0,0.0257927291637006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357225122865901,0.0,0.0279200055751538,0.0,0.0,0.0468053075105295,0.0316907800590294,0.0,109-760-057-069-354
117-110-543-208-845,0.0090143996404529,0.0,0.0,0.0,0.0501691662792057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049990546657897,0.0,0.0492182418605539,0.0,0.0,0.0457378259792017,0.0317089942718831,0.0,117-110-543-208-845
119-828-100-009-826,0.0353783566465991,0.0,0.0,0.0,0.011616664144561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320676284346005,0.0,0.0243060984324398,0.0,0.0,0.0514001376229137,0.0220746323186724,0.0,119-828-100-009-826
120-465-396-538-465,0.0198286684121138,0.0,0.0,0.0,0.0355955181357038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508304961576452,0.0,0.0094790069004731,0.0,0.0,0.0137983288506407,0.0151040218015978,0.0,120-465-396-538-465
134-995-876-286-996,0.0121632806115484,0.0,0.0,0.0,0.0492340038166162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026082722046347,0.0,0.0139894693976003,0.0,0.0,0.0622771172596837,0.01895492830253,0.0,134-995-876-286-996
139-017-681-927-137,0.0307618328171985,0.0,0.0,0.0,0.0672433993796512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0450635394034113,0.0,0.067106184224991,0.0,0.0,0.0910607027738334,0.1212272929396079,0.0,139-017-681-927-137
139-415-373-727-671,0.0459016171770988,0.0,0.0,0.0,0.0126351092231878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218213349976284,0.0,0.0887528212766142,0.0,0.0,0.029650921964765,0.0326073397055927,0.0,139-415-373-727-671
145-431-224-278-742,0.0325053683071825,0.0,0.0,0.0,0.0637424763010881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238823989580901,0.0,0.0652328467376774,0.0,0.0,0.0269296983447947,0.0444473030213293,0.0,145-431-224-278-742
145-930-999-684-144,0.0195035379196071,0.0,0.0,0.0,0.0631205347331991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097762780255259,0.0,0.0219689544404357,0.0,0.0,0.0181090123051239,0.011174451591768,0.0,145-930-999-684-144
146-362-763-625-758,0.0127205031540543,0.0,0.0,0.0,0.0015793623349203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245840007693862,0.0,0.0232803145557016,0.0,0.0,0.010167083963096,0.0454688389663727,0.0,146-362-763-625-758
152-347-604-820-830,0.0682782248716571,0.0,0.0,0.0,0.0903111552474103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423581610449172,0.0,0.0764968924333729,0.0,0.0,0.0473830829884482,0.0448998238798088,0.0,152-347-604-820-830
164-013-219-239-121,0.0363079341424936,0.0,0.0,0.0,0.0115435671672619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077308761721772,0.0,0.0343519653187746,0.0,0.0,0.0555760874366472,0.0529157056102129,0.0,164-013-219-239-121
182-499-359-463-219,0.0372774006081692,0.0,0.0,0.0,0.0168897752282371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573873376160577,0.0,0.0412846262907587,0.0,0.0,0.0696377670107348,0.0459361320692873,0.0,182-499-359-463-219
185-059-218-401-751,0.0131782293544363,0.0,0.0,0.0,0.0529264789289784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489788380304607,0.0,0.0569341772501218,0.0,0.0,0.0515972348855642,0.0182812213617427,0.0,185-059-218-401-751
185-129-272-793-400,0.0,0.0,0.0,0.0,0.0309588666826096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332433465576123,0.0,0.020563177599428,0.0,0.0,0.0112043852083264,0.0353618837804507,0.0,185-129-272-793-400
191-464-698-912-126,0.0486378488990192,0.0,0.0,0.0,0.0159773670610816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422382540011889,0.0,0.0420552130005327,0.0,0.0,0.061573528718403,0.0517371203967249,0.0,191-464-698-912-126
193-381-516-111-686,0.0633449845970153,0.0,0.0,0.0,0.0310159099825623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575260368064186,0.0,0.0364563947667205,0.0,0.0,0.0331028853918693,0.0141973619628909,0.0,193-381-516-111-686
001-281-947-751-975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001-281-947-751-975
014-482-297-957-834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575317899359767,0.0,0.0,0.0,014-482-297-957-834
019-513-098-708-289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0477020759068462,0.0,0.0,0.0,019-513-098-708-289
028-844-316-983-354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028-844-316-983-354
038-455-032-007-224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671227000948686,0.0,0.0,0.0,038-455-032-007-224
038-737-526-962-518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0660389204856138,0.0,0.0,0.0,038-737-526-962-518
039-572-877-788-682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038150081620038,0.0,0.0,0.0,039-572-877-788-682
040-208-896-050-485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166088888032939,0.0,0.0,0.0,040-208-896-050-485
056-950-902-277-094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0680183979666885,0.0,0.0,0.0,056-950-902-277-094
056-979-885-047-930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324095811794322,0.0,0.0,0.0,056-979-885-047-930
071-000-824-702-757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271174340297785,0.0,0.0,0.0,071-000-824-702-757
076-147-310-562-230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062767828695024,0.0,0.0,0.0,076-147-310-562-230
077-241-208-573-205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078561014388841,0.0,0.0,0.0,077-241-208-573-205
080-833-091-660-82X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109094253504937,0.0,0.0,0.0,080-833-091-660-82X
085-964-441-290-42X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909311943354327,0.0,0.0,0.0,085-964-441-290-42X
093-946-427-403-951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142512652817833,0.0,0.0,0.0,093-946-427-403-951
115-406-999-927-24X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701832846690893,0.0,0.0,0.0,115-406-999-927-24X
120-767-088-360-769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396700045521276,0.0,0.0,0.0,120-767-088-360-769
136-929-137-424-66X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0664711160791174,0.0,0.0,0.0,136-929-137-424-66X
138-963-204-270-114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150818120129634,0.0,0.0,0.0,138-963-204-270-114
140-120-127-320-865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106674134391466,0.0,0.0,0.0,140-120-127-320-865
167-707-200-597-186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093942645187004,0.0,0.0,0.0,167-707-200-597-186
174-766-280-588-960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240796949050791,0.0,0.0,0.0,174-766-280-588-960
179-665-467-280-842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693251567442615,0.0,0.0,0.0,179-665-467-280-842
183-733-118-359-209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183-733-118-359-209
002-227-810-181-405,0.0,0.009552549822804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,002-227-810-181-405
003-149-126-851-754,0.0,0.0580854682613996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003-149-126-851-754
016-199-714-006-263,0.0,0.0424333931714432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,016-199-714-006-263
034-937-628-469-063,0.0,0.0240949779165903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,034-937-628-469-063
065-776-954-434-253,0.0,0.0934169027129136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,065-776-954-434-253
078-470-148-980-604,0.0,0.0359158273701858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078-470-148-980-604
078-887-084-126-065,0.0,0.0146430608922938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078-887-084-126-065
080-376-612-270-923,0.0,0.0109324572076386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,080-376-612-270-923
102-669-910-571-199,0.0,0.0191350778901284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102-669-910-571-199
103-743-287-428-874,0.0,0.0295358960864487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103-743-287-428-874
105-100-051-441-427,0.0,0.0227742230694441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105-100-051-441-427
114-610-700-517-329,0.0,0.0297458631708207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114-610-700-517-329
115-098-299-620-069,0.0,0.0459379540576697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115-098-299-620-069
122-817-336-993-887,0.0,0.0234184068315129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122-817-336-993-887
124-748-119-715-692,0.0,0.0849263702024277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124-748-119-715-692
129-202-026-489-574,0.0,0.0678487660892277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129-202-026-489-574
138-259-316-198-621,0.0,0.0141376759590827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138-259-316-198-621
146-114-322-954-991,0.0,0.0525390498501044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146-114-322-954-991
146-586-701-703-282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146-586-701-703-282
160-606-850-771-257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160-606-850-771-257
171-003-626-863-17X,0.0,0.1071877003167894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171-003-626-863-17X
191-348-260-799-474,0.0,0.0345326523146828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191-348-260-799-474
001-759-543-067-376,0.0,0.0,0.0,0.0,0.0,0.0,0.0078886935477512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001-759-543-067-376
009-175-881-547-438,0.0,0.0,0.0,0.0,0.0,0.0,0.0817195782410808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001984392036543,009-175-881-547-438
017-784-773-403-422,0.0,0.0,0.0,0.0,0.0,0.0,0.0318169731970675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328947513144692,017-784-773-403-422
019-178-979-244-511,0.0,0.0,0.0,0.0,0.0,0.0,0.0122077680365658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058099475323746,019-178-979-244-511
026-156-970-219-041,0.0,0.0,0.0,0.0,0.0,0.0,0.0022423937772699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150035311585297,026-156-970-219-041
032-388-474-318-614,0.0,0.0,0.0,0.0,0.0,0.0,0.0366461037900397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119667604775674,032-388-474-318-614
033-555-573-298-315,0.0,0.0,0.0,0.0,0.0,0.0,0.0410137720719179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236293535785056,033-555-573-298-315
042-401-029-005-536,0.0,0.0,0.0,0.0,0.0,0.0,0.0016472019253912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079320692725054,042-401-029-005-536
042-553-754-884-249,0.0,0.0,0.0,0.0,0.0,0.0,0.0364885831618405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025950570197629,042-553-754-884-249
043-251-321-340-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0892518343339519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293179804993694,043-251-321-340-134
044-023-593-835-730,0.0,0.0,0.0,0.0,0.0,0.0,0.0134442347558882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241032185046933,044-023-593-835-730
050-418-334-813-530,0.0,0.0,0.0,0.0,0.0,0.0,0.083363672279159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313801504221002,050-418-334-813-530
050-571-717-599-069,0.0,0.0,0.0,0.0,0.0,0.0,0.045611806378205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143751527406677,050-571-717-599-069
056-709-260-660-68X,0.0,0.0,0.0,0.0,0.0,0.0,0.1133269344316592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043974690774285,056-709-260-660-68X
057-197-413-657-247,0.0,0.0,0.0,0.0,0.0,0.0,0.0027487043522787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020820112118912,057-197-413-657-247
058-201-431-727-742,0.0,0.0,0.0,0.0,0.0,0.0,0.0048135271201845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058-201-431-727-742
062-376-529-028-631,0.0,0.0,0.0,0.0,0.0,0.0,0.0261112960897187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017786522390367,062-376-529-028-631
064-432-781-825-17X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0638752004525165,064-432-781-825-17X
066-162-924-625-788,0.0,0.0,0.0,0.0,0.0,0.0,0.0105467056486986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151149417918048,066-162-924-625-788
072-364-355-191-82X,0.0,0.0,0.0,0.0,0.0,0.0,0.0395585509967274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250504477590949,072-364-355-191-82X
076-823-648-953-459,0.0,0.0,0.0,0.0,0.0,0.0,0.0518542521496282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090816608512782,076-823-648-953-459
080-752-452-284-07X,0.0,0.0,0.0,0.0,0.0,0.0,0.015858818330351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051521326994921,080-752-452-284-07X
084-598-061-461-73X,0.0,0.0,0.0,0.0,0.0,0.0,0.0301432122682935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023821398639805,084-598-061-461-73X
097-759-558-650-313,0.0,0.0,0.0,0.0,0.0,0.0,0.0583692132960683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483437076856746,097-759-558-650-313
101-931-016-895-249,0.0,0.0,0.0,0.0,0.0,0.0,0.0320261009638556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078265406985573,101-931-016-895-249
104-095-760-090-607,0.0,0.0,0.0,0.0,0.0,0.0,0.0079017295785873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104-095-760-090-607
108-795-741-054-873,0.0,0.0,0.0,0.0,0.0,0.0,0.006877907469829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007697694352966,108-795-741-054-873
120-820-618-313-83X,0.0,0.0,0.0,0.0,0.0,0.0,0.0118999942425052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151203304594144,120-820-618-313-83X
123-112-711-908-995,0.0,0.0,0.0,0.0,0.0,0.0,0.0341106374627186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123-112-711-908-995
131-111-699-854-730,0.0,0.0,0.0,0.0,0.0,0.0,0.0274601902529169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027511146688115,131-111-699-854-730
141-208-622-576-887,0.0,0.0,0.0,0.0,0.0,0.0,0.0243100775367535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067933965812968,141-208-622-576-887
145-162-485-543-214,0.0,0.0,0.0,0.0,0.0,0.0,0.0296236393638458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080803023482575,145-162-485-543-214
149-853-331-952-574,0.0,0.0,0.0,0.0,0.0,0.0,0.0533907803166672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665088304607558,149-853-331-952-574
159-341-018-942-277,0.0,0.0,0.0,0.0,0.0,0.0,0.0235587384934564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159-341-018-942-277
173-631-094-662-915,0.0,0.0,0.0,0.0,0.0,0.0,0.0551498350760754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250864123249758,173-631-094-662-915
180-963-788-596-582,0.0,0.0,0.0,0.0,0.0,0.0,0.0809078624846158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201389692276806,180-963-788-596-582
012-629-049-920-451,0.0,0.0,0.0464284690020191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,012-629-049-920-451
025-832-836-773-820,0.0,0.0,0.0234788883522965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025-832-836-773-820
026-982-172-464-821,0.0,0.0,0.0301299205612873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026-982-172-464-821
028-990-627-361-144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028-990-627-361-144
032-920-635-083-229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,032-920-635-083-229
033-709-183-964-289,0.0,0.0,0.004648487523418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,033-709-183-964-289
033-950-497-342-66X,0.0,0.0,0.0398726659910712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,033-950-497-342-66X
037-935-884-055-847,0.0,0.0,0.0306757405233687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037-935-884-055-847
046-846-411-960-590,0.0,0.0,0.0087970529874246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,046-846-411-960-590
053-639-636-683-581,0.0,0.0,0.0151179914600156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,053-639-636-683-581
056-843-928-028-56X,0.0,0.0,0.0569712866814431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,056-843-928-028-56X
061-894-521-034-918,0.0,0.0,0.040819630489374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,061-894-521-034-918
062-724-086-574-032,0.0,0.0,0.0334030490305403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,062-724-086-574-032
078-012-100-970-29X,0.0,0.0,0.0082519786749791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078-012-100-970-29X
093-639-455-889-549,0.0,0.0,0.0098260449498812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,093-639-455-889-549
165-166-377-215-209,0.0,0.0,0.0168197024094614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165-166-377-215-209
174-044-959-189-259,0.0,0.0,0.0087662587424635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174-044-959-189-259
185-847-512-601-188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185-847-512-601-188
